prolific_id,condition,view_history,rt,run_id,trial_type,trial_index,time_elapsed,device,success,timeout,failed_images,failed_audio,failed_video,stimulus,response,exemplar_name,exemplar_img,extension_left_img,extension_center_img,extension_right_img,question_order,slider_start
35,43,NA,5587,15,survey-text,8,29722,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""The color yellow""}",NA,yellow_foam_lamp_exemplar.png,NA,yellow_yarn_snowman_extension.png,NA,NA,NA
35,43,NA,10386,15,survey-text,9,40114,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""The shape of object""}",NA,yellow_foam_lamp_exemplar.png,NA,NA,blue_crepe_lamp_extension.png,NA,NA
35,43,"[{""page_index"":0,""viewing_time"":3277}]",3278,15,instructions,10,43393,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,43,NA,1516,15,survey-text,11,44914,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""33""}",NA,NA,NA,NA,NA,NA,NA
35,43,NA,4261,15,survey-multi-choice,12,49178,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
35,43,NA,8544,15,survey-text,13,57738,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""785"",""ChildhoodZipcode"":""785""}",NA,NA,NA,NA,NA,NA,NA
35,43,NA,4772,15,survey-text,14,62514,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English""}",NA,NA,NA,NA,NA,NA,NA
35,43,NA,3531,15,html-slider-response,15,66049,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,71,NA,NA,NA,NA,NA,NA,50
35,43,NA,2558,15,html-slider-response,16,68609,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",72,NA,NA,NA,NA,NA,NA,50
35,43,"[{""page_index"":0,""viewing_time"":1382}]",1382,15,instructions,17,69993,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,25,"[{""page_index"":0,""viewing_time"":2217}]",2218,17,instructions,0,2219,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,25,NA,NA,17,fullscreen,1,6209,WebKit,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,25,"[{""page_index"":0,""viewing_time"":2602}]",2602,17,instructions,2,8812,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,25,NA,NA,17,preload,3,9083,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
62,25,NA,null,17,html-button-response,4,14100,WebKit,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>",null,dax,yellow_foam_lamp_exemplar.png,NA,NA,NA,NA,NA
62,25,NA,NA,17,preload,5,14103,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
62,25,NA,6563,17,html-button-response,6,20667,WebKit,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a dax.</p>",0,NA,NA,red_foam_arch_extension.png,yellow_yarn_snowman_extension.png,blue_crepe_lamp_extension.png,NA,NA
62,25,NA,21968,17,survey-text,7,42643,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""The line pattern""}",NA,yellow_foam_lamp_exemplar.png,red_foam_arch_extension.png,NA,NA,NA,NA
62,25,NA,12469,17,survey-text,8,55116,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""Similar color""}",NA,yellow_foam_lamp_exemplar.png,NA,yellow_yarn_snowman_extension.png,NA,NA,NA
62,25,NA,5988,17,survey-text,9,61106,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""similar shape""}",NA,yellow_foam_lamp_exemplar.png,NA,NA,blue_crepe_lamp_extension.png,NA,NA
62,25,"[{""page_index"":0,""viewing_time"":5346}]",5347,17,instructions,10,66454,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,25,NA,2669,17,survey-text,11,69126,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""34""}",NA,NA,NA,NA,NA,NA,NA
62,25,NA,5716,17,survey-multi-choice,12,74844,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""No"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
62,25,NA,16768,17,survey-text,13,91617,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""194"",""ChildhoodZipcode"":""194""}",NA,NA,NA,NA,NA,NA,NA
62,25,NA,22407,17,survey-text,14,114028,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""Mandarin "",""AllLanguages"":""English, Mandarin""}",NA,NA,NA,NA,NA,NA,NA
62,25,NA,8495,17,html-slider-response,15,122526,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,52,NA,NA,NA,NA,NA,NA,50
62,25,NA,4270,17,html-slider-response,16,126798,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",68,NA,NA,NA,NA,NA,NA,50
62,25,"[{""page_index"":0,""viewing_time"":8450}]",8450,17,instructions,17,135250,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,20,"[{""page_index"":0,""viewing_time"":2380}]",2381,18,instructions,0,2384,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,20,NA,NA,18,fullscreen,1,6779,WebKit,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,20,"[{""page_index"":0,""viewing_time"":1314}]",1316,18,instructions,2,8096,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,20,NA,NA,18,preload,3,8874,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
192,20,NA,null,18,html-button-response,4,13881,WebKit,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>",null,dax,red_crepe_snowman_exemplar.png,NA,NA,NA,NA,NA
192,20,NA,NA,18,preload,5,13883,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
192,20,NA,3215,18,html-button-response,6,17099,WebKit,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a dax.</p>",1,NA,NA,red_foam_arch_extension.png,blue_crepe_lamp_extension.png,yellow_yarn_snowman_extension.png,NA,NA
192,20,NA,12526,18,survey-text,7,29644,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""theyre both red and ugly""}",NA,red_crepe_snowman_exemplar.png,red_foam_arch_extension.png,NA,NA,NA,NA
192,20,NA,8996,18,survey-text,8,38652,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""they are both the same texture""}",NA,red_crepe_snowman_exemplar.png,NA,blue_crepe_lamp_extension.png,NA,NA,NA
192,20,NA,7908,18,survey-text,9,46575,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""shape""}",NA,red_crepe_snowman_exemplar.png,NA,NA,yellow_yarn_snowman_extension.png,NA,NA
192,20,"[{""page_index"":0,""viewing_time"":3273}]",3273,18,instructions,10,49851,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,20,NA,2813,18,survey-text,11,52675,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""25""}",NA,NA,NA,NA,NA,NA,NA
192,20,NA,4953,18,survey-multi-choice,12,57635,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
192,20,NA,13200,18,survey-text,13,70860,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""780"",""ChildhoodZipcode"":""780""}",NA,NA,NA,NA,NA,NA,NA
192,20,NA,8722,18,survey-text,14,79596,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""Spanish"",""AllLanguages"":""English Spanish""}",NA,NA,NA,NA,NA,NA,NA
192,20,NA,4974,18,html-slider-response,15,84577,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,50,NA,NA,NA,NA,NA,NA,50
192,20,NA,3506,18,html-slider-response,16,88086,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",50,NA,NA,NA,NA,NA,NA,50
192,20,"[{""page_index"":0,""viewing_time"":1526}]",1526,18,instructions,17,89615,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,41,"[{""page_index"":0,""viewing_time"":1460}]",1460,19,instructions,0,1462,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,41,NA,NA,19,fullscreen,1,3515,WebKit,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,41,"[{""page_index"":0,""viewing_time"":1617}]",1617,19,instructions,2,5134,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,41,NA,NA,19,preload,3,5674,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
191,41,NA,null,19,html-button-response,4,10677,WebKit,NA,NA,NA,NA,NA,"<p>This is a coba.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>",null,coba,red_crepe_snowman_exemplar.png,NA,NA,NA,NA,NA
191,41,NA,NA,19,preload,5,10680,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
191,41,NA,9099,19,html-button-response,6,19782,WebKit,NA,NA,NA,NA,NA,"<p>This is a coba.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a coba.</p>",2,NA,NA,blue_crepe_lamp_extension.png,red_foam_arch_extension.png,yellow_yarn_snowman_extension.png,NA,NA
191,41,NA,15563,19,survey-text,7,35350,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""The texture/thing they're made of are smilar""}",NA,red_crepe_snowman_exemplar.png,blue_crepe_lamp_extension.png,NA,NA,NA,NA
191,41,NA,5477,19,survey-text,8,40830,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""Their color""}",NA,red_crepe_snowman_exemplar.png,NA,red_foam_arch_extension.png,NA,NA,NA
191,41,NA,3430,19,survey-text,9,44262,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""Their shape""}",NA,red_crepe_snowman_exemplar.png,NA,NA,yellow_yarn_snowman_extension.png,NA,NA
191,41,"[{""page_index"":0,""viewing_time"":2151}]",2151,19,instructions,10,46414,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,41,NA,2085,19,survey-text,11,48502,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""23""}",NA,NA,NA,NA,NA,NA,NA
191,41,NA,5223,19,survey-multi-choice,12,53726,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
191,41,NA,8744,19,survey-text,13,62478,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""126"",""ChildhoodZipcode"":""126""}",NA,NA,NA,NA,NA,NA,NA
191,41,NA,7406,19,survey-text,14,69887,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English, Spanish""}",NA,NA,NA,NA,NA,NA,NA
191,41,NA,4502,19,html-slider-response,15,74390,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,66,NA,NA,NA,NA,NA,NA,50
191,41,NA,4391,19,html-slider-response,16,78782,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",63,NA,NA,NA,NA,NA,NA,50
191,41,"[{""page_index"":0,""viewing_time"":5135}]",5135,19,instructions,17,83918,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,28,"[{""page_index"":0,""viewing_time"":3200}]",3201,2,instructions,0,3203,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,28,NA,NA,2,fullscreen,1,7345,WebKit,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,28,"[{""page_index"":0,""viewing_time"":3612}]",3612,2,instructions,2,10958,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,28,NA,NA,2,preload,3,11451,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
378,28,NA,null,2,html-button-response,4,16464,WebKit,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>",null,dax,yellow_foam_lamp_exemplar.png,NA,NA,NA,NA,NA
378,28,NA,NA,2,preload,5,16466,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
378,28,NA,8243,2,html-button-response,6,24711,WebKit,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a dax.</p>",2,NA,NA,yellow_yarn_snowman_extension.png,blue_crepe_lamp_extension.png,red_foam_arch_extension.png,NA,NA
378,28,NA,12286,2,survey-text,7,37004,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""They are both yellow.""}",NA,yellow_foam_lamp_exemplar.png,yellow_yarn_snowman_extension.png,NA,NA,NA,NA
378,28,NA,9264,2,survey-text,8,46271,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""They are the same shape.""}",NA,yellow_foam_lamp_exemplar.png,NA,blue_crepe_lamp_extension.png,NA,NA,NA
378,28,NA,11776,2,survey-text,9,58051,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""They have the same wavy line pattern on them.""}",NA,yellow_foam_lamp_exemplar.png,NA,NA,red_foam_arch_extension.png,NA,NA
378,28,"[{""page_index"":0,""viewing_time"":3300}]",3301,2,instructions,10,61354,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,28,NA,3824,2,survey-text,11,65183,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""42""}",NA,NA,NA,NA,NA,NA,NA
378,28,NA,6731,2,survey-multi-choice,12,71918,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
378,28,NA,12670,2,survey-text,13,84597,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""021"",""ChildhoodZipcode"":""066""}",NA,NA,NA,NA,NA,NA,NA
378,28,NA,1948,2,survey-text,14,86550,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":"""",""AllLanguages"":""""}",NA,NA,NA,NA,NA,NA,NA
378,28,NA,14512,2,html-slider-response,15,101066,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,85,NA,NA,NA,NA,NA,NA,50
378,28,NA,5549,2,html-slider-response,16,106619,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",50,NA,NA,NA,NA,NA,NA,50
378,28,"[{""page_index"":0,""viewing_time"":2706}]",2706,2,instructions,17,109328,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,53,"[{""page_index"":0,""viewing_time"":1802}]",1802,20,instructions,0,1803,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,53,NA,NA,20,fullscreen,1,4089,WebKit,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,53,"[{""page_index"":0,""viewing_time"":1238}]",1239,20,instructions,2,5328,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,53,NA,NA,20,preload,3,5418,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
311,53,NA,null,20,html-button-response,4,10422,WebKit,NA,NA,NA,NA,NA,"<p>This is a coba.</p> 
<img src=""blue_yarn_arch_exemplar.png"" height=""300"" width=""300""></img>",null,coba,blue_yarn_arch_exemplar.png,NA,NA,NA,NA,NA
311,53,NA,NA,20,preload,5,10424,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
311,53,NA,4116,20,html-button-response,6,14543,WebKit,NA,NA,NA,NA,NA,"<p>This is a coba.</p> 
<img src=""blue_yarn_arch_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a coba.</p>",2,NA,NA,blue_crepe_lamp_extension.png,red_foam_arch_extension.png,yellow_yarn_snowman_extension.png,NA,NA
311,53,NA,7963,20,survey-text,7,22513,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""they are blue""}",NA,blue_yarn_arch_exemplar.png,blue_crepe_lamp_extension.png,NA,NA,NA,NA
311,53,NA,7810,20,survey-text,8,30325,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""the have the same shape""}",NA,blue_yarn_arch_exemplar.png,NA,red_foam_arch_extension.png,NA,NA,NA
311,53,NA,7253,20,survey-text,9,37579,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""they are made of yarn""}",NA,blue_yarn_arch_exemplar.png,NA,NA,yellow_yarn_snowman_extension.png,NA,NA
311,53,"[{""page_index"":0,""viewing_time"":1012}]",1012,20,instructions,10,38592,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,53,NA,2310,20,survey-text,11,40904,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""22""}",NA,NA,NA,NA,NA,NA,NA
311,53,NA,10049,20,survey-multi-choice,12,50955,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
311,53,NA,16059,20,survey-text,13,67023,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""604"",""ChildhoodZipcode"":""604""}",NA,NA,NA,NA,NA,NA,NA
311,53,NA,9876,20,survey-text,14,76901,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""english"",""AllLanguages"":""English""}",NA,NA,NA,NA,NA,NA,NA
311,53,NA,4930,20,html-slider-response,15,81833,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,69,NA,NA,NA,NA,NA,NA,50
311,53,NA,5313,20,html-slider-response,16,87147,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",72,NA,NA,NA,NA,NA,NA,50
311,53,"[{""page_index"":0,""viewing_time"":8902}]",8902,20,instructions,17,96049,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,23,"[{""page_index"":0,""viewing_time"":1091}]",1091,21,instructions,0,1092,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,23,NA,NA,21,fullscreen,1,3149,WebKit,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,23,"[{""page_index"":0,""viewing_time"":765}]",765,21,instructions,2,3915,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,23,NA,NA,21,preload,3,4995,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
184,23,NA,null,21,html-button-response,4,9997,WebKit,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>",null,dax,red_crepe_snowman_exemplar.png,NA,NA,NA,NA,NA
184,23,NA,NA,21,preload,5,9998,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
184,23,NA,5590,21,html-button-response,6,15589,WebKit,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a dax.</p>",2,NA,NA,blue_crepe_lamp_extension.png,red_foam_arch_extension.png,yellow_yarn_snowman_extension.png,NA,NA
184,23,NA,12887,21,survey-text,7,28485,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""made of similar type of material""}",NA,red_crepe_snowman_exemplar.png,blue_crepe_lamp_extension.png,NA,NA,NA,NA
184,23,NA,5782,21,survey-text,8,34269,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""same color""}",NA,red_crepe_snowman_exemplar.png,NA,red_foam_arch_extension.png,NA,NA,NA
184,23,NA,2849,21,survey-text,9,37120,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""same shape""}",NA,red_crepe_snowman_exemplar.png,NA,NA,yellow_yarn_snowman_extension.png,NA,NA
184,23,"[{""page_index"":0,""viewing_time"":827}]",827,21,instructions,10,37948,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,23,NA,2366,21,survey-text,11,40316,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""26""}",NA,NA,NA,NA,NA,NA,NA
184,23,NA,3324,21,survey-multi-choice,12,43642,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
184,23,NA,7078,21,survey-text,13,50726,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""850"",""ChildhoodZipcode"":""945""}",NA,NA,NA,NA,NA,NA,NA
184,23,NA,10757,21,survey-text,14,61485,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English, Mandarin""}",NA,NA,NA,NA,NA,NA,NA
184,23,NA,2696,21,html-slider-response,15,64183,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,100,NA,NA,NA,NA,NA,NA,50
184,23,NA,2202,21,html-slider-response,16,66386,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",50,NA,NA,NA,NA,NA,NA,50
184,23,"[{""page_index"":0,""viewing_time"":1037}]",1037,21,instructions,17,67424,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,6,"[{""page_index"":0,""viewing_time"":1743}]",1743,22,instructions,0,1745,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,6,NA,NA,22,fullscreen,1,5887,Macintosh,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,6,"[{""page_index"":0,""viewing_time"":1566}]",1566,22,instructions,2,7453,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,6,NA,NA,22,preload,3,7680,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
223,6,NA,null,22,html-button-response,4,12682,Macintosh,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>",null,fep,red_crepe_snowman_exemplar.png,NA,NA,NA,NA,NA
223,6,NA,NA,22,preload,5,12684,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
223,6,NA,7808,22,html-button-response,6,20494,Macintosh,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a fep.</p>",1,NA,NA,blue_crepe_lamp_extension.png,yellow_yarn_snowman_extension.png,red_foam_arch_extension.png,NA,NA
223,6,NA,7438,22,survey-text,7,27935,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""material""}",NA,red_crepe_snowman_exemplar.png,blue_crepe_lamp_extension.png,NA,NA,NA,NA
223,6,NA,3067,22,survey-text,8,31005,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""shape""}",NA,red_crepe_snowman_exemplar.png,NA,yellow_yarn_snowman_extension.png,NA,NA,NA
223,6,NA,2454,22,survey-text,9,33461,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""color""}",NA,red_crepe_snowman_exemplar.png,NA,NA,red_foam_arch_extension.png,NA,NA
223,6,"[{""page_index"":0,""viewing_time"":1923}]",1923,22,instructions,10,35384,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,6,NA,2372,22,survey-text,11,37761,Macintosh,NA,NA,NA,NA,NA,NA,"{""Age"":""26""}",NA,NA,NA,NA,NA,NA,NA
223,6,NA,6293,22,survey-multi-choice,12,44056,Macintosh,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
223,6,NA,18226,22,survey-text,13,62294,Macintosh,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""276"",""ChildhoodZipcode"":""275""}",NA,NA,NA,NA,NA,NA,NA
223,6,NA,7289,22,survey-text,14,69591,Macintosh,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English, Spanish""}",NA,NA,NA,NA,NA,NA,NA
223,6,NA,3926,22,html-slider-response,15,73522,Macintosh,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,50,NA,NA,NA,NA,NA,NA,50
